version	filenum	counter	word	position	score
10_c_SuperLong.py	404968734	90	that 	9	0.93
10_c_SuperLong.py	404968734	90	that 	10	0.96
10_c_SuperLong.py	404968734	90	that 	11	0.91
10_c_SuperLong.py	404968734	90	that 	12	0.97
10_c_SuperLong.py	404968734	90	that 	13	0.99
10_c_SuperLong.py	404968734	90	that 	14	1.0
10_c_SuperLong.py	404968734	90	that 	15	1.0
10_c_SuperLong.py	404968734	90	that 	16	1.0
10_c_SuperLong.py	404968734	90	that 	17	1.0
10_c_SuperLong.py	404968734	90	that 	18	1.0
10_c_SuperLong.py	404968734	90	that 	19	1.0
10_c_SuperLong.py	404968734	90	that 	20	0.02
10_c_SuperLong.py	404968734	90	fact 	0	0.13
10_c_SuperLong.py	404968734	90	fact 	1	0.02
10_c_SuperLong.py	404968734	90	fact 	2	0.09
10_c_SuperLong.py	404968734	90	fact 	3	0.78
10_c_SuperLong.py	404968734	90	fact 	4	0.61
10_c_SuperLong.py	404968734	90	fact 	5	0.74
10_c_SuperLong.py	404968734	90	fact 	6	0.71
10_c_SuperLong.py	404968734	90	fact 	7	0.79
10_c_SuperLong.py	404968734	90	fact 	8	0.92
10_c_SuperLong.py	404968734	90	fact 	9	0.96
10_c_SuperLong.py	404968734	90	fact 	10	1.0
10_c_SuperLong.py	404968734	90	fact 	11	0.97
10_c_SuperLong.py	404968734	90	fact 	12	0.99
10_c_SuperLong.py	404968734	90	fact 	13	1.0
10_c_SuperLong.py	404968734	90	fact 	14	1.0
10_c_SuperLong.py	404968734	90	fact 	15	1.0
10_c_SuperLong.py	404968734	90	fact 	16	1.0
10_c_SuperLong.py	404968734	90	fact 	17	1.0
10_c_SuperLong.py	404968734	90	fact 	18	1.0
10_c_SuperLong.py	404968734	90	fact 	19	1.0
10_c_SuperLong.py	404968734	90	fact 	20	0.0
10_c_SuperLong.py	404968734	90	information 	0	0.13
10_c_SuperLong.py	404968734	90	information 	1	0.01
10_c_SuperLong.py	404968734	90	information 	2	0.01
10_c_SuperLong.py	404968734	90	information 	3	0.7
10_c_SuperLong.py	404968734	90	information 	4	0.42
10_c_SuperLong.py	404968734	90	information 	5	0.65
10_c_SuperLong.py	404968734	90	information 	6	0.7
10_c_SuperLong.py	404968734	90	information 	7	0.71
10_c_SuperLong.py	404968734	90	information 	8	0.94
10_c_SuperLong.py	404968734	90	information 	9	0.98
10_c_SuperLong.py	404968734	90	information 	10	1.0
10_c_SuperLong.py	404968734	90	information 	11	0.99
10_c_SuperLong.py	404968734	90	information 	12	0.99
10_c_SuperLong.py	404968734	90	information 	13	1.0
10_c_SuperLong.py	404968734	90	information 	14	1.0
10_c_SuperLong.py	404968734	90	information 	15	1.0
10_c_SuperLong.py	404968734	90	information 	16	1.0
10_c_SuperLong.py	404968734	90	information 	17	1.0
10_c_SuperLong.py	404968734	90	information 	18	1.0
10_c_SuperLong.py	404968734	90	information 	19	1.0
10_c_SuperLong.py	404968734	90	information 	20	0.0
10_c_SuperLong.py	404968734	90	report 	0	0.13
10_c_SuperLong.py	404968734	90	report 	1	0.02
10_c_SuperLong.py	404968734	90	report 	2	0.16
10_c_SuperLong.py	404968734	90	report 	3	0.91
10_c_SuperLong.py	404968734	90	report 	4	0.88
10_c_SuperLong.py	404968734	90	report 	5	0.58
10_c_SuperLong.py	404968734	90	report 	6	0.85
10_c_SuperLong.py	404968734	90	report 	7	0.49
10_c_SuperLong.py	404968734	90	report 	8	0.95
10_c_SuperLong.py	404968734	90	report 	9	0.97
10_c_SuperLong.py	404968734	90	report 	10	0.99
10_c_SuperLong.py	404968734	90	report 	11	0.98
10_c_SuperLong.py	404968734	90	report 	12	0.97
10_c_SuperLong.py	404968734	90	report 	13	1.0
10_c_SuperLong.py	404968734	90	report 	14	1.0
10_c_SuperLong.py	404968734	90	report 	15	1.0
10_c_SuperLong.py	404968734	90	report 	16	1.0
10_c_SuperLong.py	404968734	90	report 	17	1.0
10_c_SuperLong.py	404968734	90	report 	18	1.0
10_c_SuperLong.py	404968734	90	report 	19	1.0
10_c_SuperLong.py	404968734	90	report 	20	0.0
10_c_SuperLong.py	404968734	90	belief 	0	0.13
10_c_SuperLong.py	404968734	90	belief 	1	0.09
10_c_SuperLong.py	404968734	90	belief 	2	0.09
10_c_SuperLong.py	404968734	90	belief 	3	0.9
10_c_SuperLong.py	404968734	90	belief 	4	0.85
10_c_SuperLong.py	404968734	90	belief 	5	0.89
10_c_SuperLong.py	404968734	90	belief 	6	0.77
10_c_SuperLong.py	404968734	90	belief 	7	0.64
10_c_SuperLong.py	404968734	90	belief 	8	0.97
10_c_SuperLong.py	404968734	90	belief 	9	0.98
10_c_SuperLong.py	404968734	90	belief 	10	0.99
10_c_SuperLong.py	404968734	90	belief 	11	0.98
10_c_SuperLong.py	404968734	90	belief 	12	0.99
10_c_SuperLong.py	404968734	90	belief 	13	1.0
10_c_SuperLong.py	404968734	90	belief 	14	1.0
10_c_SuperLong.py	404968734	90	belief 	15	1.0
10_c_SuperLong.py	404968734	90	belief 	16	1.0
10_c_SuperLong.py	404968734	90	belief 	17	1.0
10_c_SuperLong.py	404968734	90	belief 	18	1.0
10_c_SuperLong.py	404968734	90	belief 	19	1.0
10_c_SuperLong.py	404968734	90	belief 	20	0.02
10_c_SuperLong.py	404968734	90	finding 	0	0.13
10_c_SuperLong.py	404968734	90	finding 	1	0.02
10_c_SuperLong.py	404968734	90	finding 	2	0.06
10_c_SuperLong.py	404968734	90	finding 	3	0.76
10_c_SuperLong.py	404968734	90	finding 	4	0.68
10_c_SuperLong.py	404968734	90	finding 	5	0.65
10_c_SuperLong.py	404968734	90	finding 	6	0.62
10_c_SuperLong.py	404968734	90	finding 	7	0.73
10_c_SuperLong.py	404968734	90	finding 	8	0.96
10_c_SuperLong.py	404968734	90	finding 	9	0.97
10_c_SuperLong.py	404968734	90	finding 	10	0.99
10_c_SuperLong.py	404968734	90	finding 	11	0.96
10_c_SuperLong.py	404968734	90	finding 	12	0.99
10_c_SuperLong.py	404968734	90	finding 	13	1.0
10_c_SuperLong.py	404968734	90	finding 	14	1.0
10_c_SuperLong.py	404968734	90	finding 	15	1.0
10_c_SuperLong.py	404968734	90	finding 	16	1.0
10_c_SuperLong.py	404968734	90	finding 	17	1.0
10_c_SuperLong.py	404968734	90	finding 	18	1.0
10_c_SuperLong.py	404968734	90	finding 	19	1.0
10_c_SuperLong.py	404968734	90	finding 	20	0.01
10_c_SuperLong.py	404968734	90	prediction 	0	0.13
10_c_SuperLong.py	404968734	90	prediction 	1	0.01
10_c_SuperLong.py	404968734	90	prediction 	2	0.07
10_c_SuperLong.py	404968734	90	prediction 	3	0.59
10_c_SuperLong.py	404968734	90	prediction 	4	0.7
10_c_SuperLong.py	404968734	90	prediction 	5	0.85
10_c_SuperLong.py	404968734	90	prediction 	6	0.55
10_c_SuperLong.py	404968734	90	prediction 	7	0.45
10_c_SuperLong.py	404968734	90	prediction 	8	0.91
10_c_SuperLong.py	404968734	90	prediction 	9	0.97
10_c_SuperLong.py	404968734	90	prediction 	10	0.99
10_c_SuperLong.py	404968734	90	prediction 	11	0.95
10_c_SuperLong.py	404968734	90	prediction 	12	0.98
10_c_SuperLong.py	404968734	90	prediction 	13	1.0
10_c_SuperLong.py	404968734	90	prediction 	14	1.0
10_c_SuperLong.py	404968734	90	prediction 	15	1.0
10_c_SuperLong.py	404968734	90	prediction 	16	1.0
10_c_SuperLong.py	404968734	90	prediction 	17	1.0
10_c_SuperLong.py	404968734	90	prediction 	18	1.0
10_c_SuperLong.py	404968734	90	prediction 	19	1.0
10_c_SuperLong.py	404968734	90	prediction 	20	0.0
10_c_SuperLong.py	404968734	100	the 	0	0.1
10_c_SuperLong.py	404968734	100	the 	1	0.09
10_c_SuperLong.py	404968734	100	the 	2	0.07
10_c_SuperLong.py	404968734	100	the 	3	0.08
10_c_SuperLong.py	404968734	100	the 	4	0.09
10_c_SuperLong.py	404968734	100	the 	5	0.24
10_c_SuperLong.py	404968734	100	the 	6	0.33
10_c_SuperLong.py	404968734	100	the 	7	0.72
10_c_SuperLong.py	404968734	100	the 	8	0.38
10_c_SuperLong.py	404968734	100	the 	9	0.73
10_c_SuperLong.py	404968734	100	the 	10	0.71
10_c_SuperLong.py	404968734	100	the 	11	0.78
10_c_SuperLong.py	404968734	100	the 	12	0.87
10_c_SuperLong.py	404968734	100	the 	13	0.85
10_c_SuperLong.py	404968734	100	the 	14	0.95
10_c_SuperLong.py	404968734	100	the 	15	0.96
10_c_SuperLong.py	404968734	100	the 	16	0.99
10_c_SuperLong.py	404968734	100	the 	17	1.0
10_c_SuperLong.py	404968734	100	the 	18	1.0
10_c_SuperLong.py	404968734	100	the 	19	1.0
10_c_SuperLong.py	404968734	100	the 	20	0.11
10_c_SuperLong.py	404968734	100	that 	0	0.1
10_c_SuperLong.py	404968734	100	that 	1	0.05
10_c_SuperLong.py	404968734	100	that 	2	0.05
10_c_SuperLong.py	404968734	100	that 	3	0.23
10_c_SuperLong.py	404968734	100	that 	4	0.21
10_c_SuperLong.py	404968734	100	that 	5	0.7
10_c_SuperLong.py	404968734	100	that 	6	0.53
10_c_SuperLong.py	404968734	100	that 	7	0.95
10_c_SuperLong.py	404968734	100	that 	8	0.46
10_c_SuperLong.py	404968734	100	that 	9	0.97
10_c_SuperLong.py	404968734	100	that 	10	0.96
10_c_SuperLong.py	404968734	100	that 	11	0.96
10_c_SuperLong.py	404968734	100	that 	12	0.97
10_c_SuperLong.py	404968734	100	that 	13	0.99
10_c_SuperLong.py	404968734	100	that 	14	1.0
10_c_SuperLong.py	404968734	100	that 	15	1.0
10_c_SuperLong.py	404968734	100	that 	16	1.0
10_c_SuperLong.py	404968734	100	that 	17	1.0
10_c_SuperLong.py	404968734	100	that 	18	1.0
10_c_SuperLong.py	404968734	100	that 	19	1.0
10_c_SuperLong.py	404968734	100	that 	20	0.04
10_c_SuperLong.py	404968734	100	fact 	0	0.1
10_c_SuperLong.py	404968734	100	fact 	1	0.01
10_c_SuperLong.py	404968734	100	fact 	2	0.03
10_c_SuperLong.py	404968734	100	fact 	3	0.12
10_c_SuperLong.py	404968734	100	fact 	4	0.1
10_c_SuperLong.py	404968734	100	fact 	5	0.69
10_c_SuperLong.py	404968734	100	fact 	6	0.81
10_c_SuperLong.py	404968734	100	fact 	7	0.99
10_c_SuperLong.py	404968734	100	fact 	8	0.63
10_c_SuperLong.py	404968734	100	fact 	9	0.99
10_c_SuperLong.py	404968734	100	fact 	10	1.0
10_c_SuperLong.py	404968734	100	fact 	11	0.99
10_c_SuperLong.py	404968734	100	fact 	12	0.99
10_c_SuperLong.py	404968734	100	fact 	13	1.0
10_c_SuperLong.py	404968734	100	fact 	14	1.0
10_c_SuperLong.py	404968734	100	fact 	15	1.0
10_c_SuperLong.py	404968734	100	fact 	16	1.0
10_c_SuperLong.py	404968734	100	fact 	17	1.0
10_c_SuperLong.py	404968734	100	fact 	18	1.0
10_c_SuperLong.py	404968734	100	fact 	19	1.0
10_c_SuperLong.py	404968734	100	fact 	20	0.01
10_c_SuperLong.py	404968734	100	information 	0	0.1
10_c_SuperLong.py	404968734	100	information 	1	0.0
10_c_SuperLong.py	404968734	100	information 	2	0.0
10_c_SuperLong.py	404968734	100	information 	3	0.07
10_c_SuperLong.py	404968734	100	information 	4	0.06
10_c_SuperLong.py	404968734	100	information 	5	0.6
10_c_SuperLong.py	404968734	100	information 	6	0.83
10_c_SuperLong.py	404968734	100	information 	7	0.99
10_c_SuperLong.py	404968734	100	information 	8	0.67
10_c_SuperLong.py	404968734	100	information 	9	0.99
10_c_SuperLong.py	404968734	100	information 	10	1.0
10_c_SuperLong.py	404968734	100	information 	11	1.0
10_c_SuperLong.py	404968734	100	information 	12	0.99
10_c_SuperLong.py	404968734	100	information 	13	1.0
10_c_SuperLong.py	404968734	100	information 	14	1.0
10_c_SuperLong.py	404968734	100	information 	15	1.0
10_c_SuperLong.py	404968734	100	information 	16	1.0
10_c_SuperLong.py	404968734	100	information 	17	1.0
10_c_SuperLong.py	404968734	100	information 	18	1.0
10_c_SuperLong.py	404968734	100	information 	19	1.0
10_c_SuperLong.py	404968734	100	information 	20	0.01
10_c_SuperLong.py	404968734	100	report 	0	0.1
10_c_SuperLong.py	404968734	100	report 	1	0.02
10_c_SuperLong.py	404968734	100	report 	2	0.08
10_c_SuperLong.py	404968734	100	report 	3	0.26
10_c_SuperLong.py	404968734	100	report 	4	0.44
10_c_SuperLong.py	404968734	100	report 	5	0.64
10_c_SuperLong.py	404968734	100	report 	6	0.91
10_c_SuperLong.py	404968734	100	report 	7	0.98
10_c_SuperLong.py	404968734	100	report 	8	0.81
10_c_SuperLong.py	404968734	100	report 	9	0.99
10_c_SuperLong.py	404968734	100	report 	10	1.0
10_c_SuperLong.py	404968734	100	report 	11	0.99
10_c_SuperLong.py	404968734	100	report 	12	0.97
10_c_SuperLong.py	404968734	100	report 	13	1.0
10_c_SuperLong.py	404968734	100	report 	14	1.0
10_c_SuperLong.py	404968734	100	report 	15	1.0
10_c_SuperLong.py	404968734	100	report 	16	1.0
10_c_SuperLong.py	404968734	100	report 	17	1.0
10_c_SuperLong.py	404968734	100	report 	18	1.0
10_c_SuperLong.py	404968734	100	report 	19	1.0
10_c_SuperLong.py	404968734	100	report 	20	0.0
10_c_SuperLong.py	404968734	100	belief 	0	0.1
10_c_SuperLong.py	404968734	100	belief 	1	0.06
10_c_SuperLong.py	404968734	100	belief 	2	0.04
10_c_SuperLong.py	404968734	100	belief 	3	0.34
10_c_SuperLong.py	404968734	100	belief 	4	0.38
10_c_SuperLong.py	404968734	100	belief 	5	0.87
10_c_SuperLong.py	404968734	100	belief 	6	0.85
10_c_SuperLong.py	404968734	100	belief 	7	0.98
10_c_SuperLong.py	404968734	100	belief 	8	0.93
10_c_SuperLong.py	404968734	100	belief 	9	0.99
10_c_SuperLong.py	404968734	100	belief 	10	0.99
10_c_SuperLong.py	404968734	100	belief 	11	0.99
10_c_SuperLong.py	404968734	100	belief 	12	0.99
10_c_SuperLong.py	404968734	100	belief 	13	1.0
10_c_SuperLong.py	404968734	100	belief 	14	1.0
10_c_SuperLong.py	404968734	100	belief 	15	1.0
10_c_SuperLong.py	404968734	100	belief 	16	1.0
10_c_SuperLong.py	404968734	100	belief 	17	1.0
10_c_SuperLong.py	404968734	100	belief 	18	1.0
10_c_SuperLong.py	404968734	100	belief 	19	1.0
10_c_SuperLong.py	404968734	100	belief 	20	0.03
10_c_SuperLong.py	404968734	100	finding 	0	0.1
10_c_SuperLong.py	404968734	100	finding 	1	0.01
10_c_SuperLong.py	404968734	100	finding 	2	0.03
10_c_SuperLong.py	404968734	100	finding 	3	0.15
10_c_SuperLong.py	404968734	100	finding 	4	0.21
10_c_SuperLong.py	404968734	100	finding 	5	0.59
10_c_SuperLong.py	404968734	100	finding 	6	0.74
10_c_SuperLong.py	404968734	100	finding 	7	0.99
10_c_SuperLong.py	404968734	100	finding 	8	0.83
10_c_SuperLong.py	404968734	100	finding 	9	0.99
10_c_SuperLong.py	404968734	100	finding 	10	0.99
10_c_SuperLong.py	404968734	100	finding 	11	0.99
10_c_SuperLong.py	404968734	100	finding 	12	0.99
10_c_SuperLong.py	404968734	100	finding 	13	1.0
10_c_SuperLong.py	404968734	100	finding 	14	1.0
10_c_SuperLong.py	404968734	100	finding 	15	1.0
10_c_SuperLong.py	404968734	100	finding 	16	1.0
10_c_SuperLong.py	404968734	100	finding 	17	1.0
10_c_SuperLong.py	404968734	100	finding 	18	1.0
10_c_SuperLong.py	404968734	100	finding 	19	1.0
10_c_SuperLong.py	404968734	100	finding 	20	0.01
10_c_SuperLong.py	404968734	100	prediction 	0	0.1
10_c_SuperLong.py	404968734	100	prediction 	1	0.01
10_c_SuperLong.py	404968734	100	prediction 	2	0.02
10_c_SuperLong.py	404968734	100	prediction 	3	0.04
10_c_SuperLong.py	404968734	100	prediction 	4	0.21
10_c_SuperLong.py	404968734	100	prediction 	5	0.84
10_c_SuperLong.py	404968734	100	prediction 	6	0.75
10_c_SuperLong.py	404968734	100	prediction 	7	0.97
10_c_SuperLong.py	404968734	100	prediction 	8	0.62
10_c_SuperLong.py	404968734	100	prediction 	9	0.99
10_c_SuperLong.py	404968734	100	prediction 	10	1.0
10_c_SuperLong.py	404968734	100	prediction 	11	0.98
10_c_SuperLong.py	404968734	100	prediction 	12	0.98
10_c_SuperLong.py	404968734	100	prediction 	13	1.0
10_c_SuperLong.py	404968734	100	prediction 	14	1.0
10_c_SuperLong.py	404968734	100	prediction 	15	1.0
10_c_SuperLong.py	404968734	100	prediction 	16	1.0
10_c_SuperLong.py	404968734	100	prediction 	17	1.0
10_c_SuperLong.py	404968734	100	prediction 	18	1.0
10_c_SuperLong.py	404968734	100	prediction 	19	1.0
10_c_SuperLong.py	404968734	100	prediction 	20	0.01
10_c_SuperLong.py	404968734	110	the 	0	0.09
10_c_SuperLong.py	404968734	110	the 	1	0.13
10_c_SuperLong.py	404968734	110	the 	2	0.15
10_c_SuperLong.py	404968734	110	the 	3	0.04
10_c_SuperLong.py	404968734	110	the 	4	0.18
10_c_SuperLong.py	404968734	110	the 	5	0.21
10_c_SuperLong.py	404968734	110	the 	6	0.32
10_c_SuperLong.py	404968734	110	the 	7	0.72
10_c_SuperLong.py	404968734	110	the 	8	0.43
10_c_SuperLong.py	404968734	110	the 	9	0.79
10_c_SuperLong.py	404968734	110	the 	10	0.65
10_c_SuperLong.py	404968734	110	the 	11	0.79
10_c_SuperLong.py	404968734	110	the 	12	0.8
10_c_SuperLong.py	404968734	110	the 	13	0.86
10_c_SuperLong.py	404968734	110	the 	14	0.95
10_c_SuperLong.py	404968734	110	the 	15	0.96
10_c_SuperLong.py	404968734	110	the 	16	0.99
10_c_SuperLong.py	404968734	110	the 	17	1.0
10_c_SuperLong.py	404968734	110	the 	18	1.0
10_c_SuperLong.py	404968734	110	the 	19	1.0
10_c_SuperLong.py	404968734	110	the 	20	0.1
10_c_SuperLong.py	404968734	110	that 	0	0.09
10_c_SuperLong.py	404968734	110	that 	1	0.11
10_c_SuperLong.py	404968734	110	that 	2	0.28
10_c_SuperLong.py	404968734	110	that 	3	0.09
10_c_SuperLong.py	404968734	110	that 	4	0.46
10_c_SuperLong.py	404968734	110	that 	5	0.59
10_c_SuperLong.py	404968734	110	that 	6	0.47
10_c_SuperLong.py	404968734	110	that 	7	0.95
10_c_SuperLong.py	404968734	110	that 	8	0.53
10_c_SuperLong.py	404968734	110	that 	9	0.98
10_c_SuperLong.py	404968734	110	that 	10	0.93
10_c_SuperLong.py	404968734	110	that 	11	0.97
10_c_SuperLong.py	404968734	110	that 	12	0.94
10_c_SuperLong.py	404968734	110	that 	13	0.99
10_c_SuperLong.py	404968734	110	that 	14	1.0
10_c_SuperLong.py	404968734	110	that 	15	1.0
10_c_SuperLong.py	404968734	110	that 	16	1.0
10_c_SuperLong.py	404968734	110	that 	17	1.0
10_c_SuperLong.py	404968734	110	that 	18	1.0
10_c_SuperLong.py	404968734	110	that 	19	1.0
10_c_SuperLong.py	404968734	110	that 	20	0.03
10_c_SuperLong.py	404968734	110	fact 	0	0.09
10_c_SuperLong.py	404968734	110	fact 	1	0.04
10_c_SuperLong.py	404968734	110	fact 	2	0.36
10_c_SuperLong.py	404968734	110	fact 	3	0.02
10_c_SuperLong.py	404968734	110	fact 	4	0.54
10_c_SuperLong.py	404968734	110	fact 	5	0.62
10_c_SuperLong.py	404968734	110	fact 	6	0.75
10_c_SuperLong.py	404968734	110	fact 	7	0.99
10_c_SuperLong.py	404968734	110	fact 	8	0.79
10_c_SuperLong.py	404968734	110	fact 	9	0.99
10_c_SuperLong.py	404968734	110	fact 	10	1.0
10_c_SuperLong.py	404968734	110	fact 	11	0.99
10_c_SuperLong.py	404968734	110	fact 	12	0.96
10_c_SuperLong.py	404968734	110	fact 	13	1.0
10_c_SuperLong.py	404968734	110	fact 	14	1.0
10_c_SuperLong.py	404968734	110	fact 	15	1.0
10_c_SuperLong.py	404968734	110	fact 	16	1.0
10_c_SuperLong.py	404968734	110	fact 	17	1.0
10_c_SuperLong.py	404968734	110	fact 	18	1.0
10_c_SuperLong.py	404968734	110	fact 	19	1.0
10_c_SuperLong.py	404968734	110	fact 	20	0.01
10_c_SuperLong.py	404968734	110	information 	0	0.09
10_c_SuperLong.py	404968734	110	information 	1	0.02
10_c_SuperLong.py	404968734	110	information 	2	0.08
10_c_SuperLong.py	404968734	110	information 	3	0.01
10_c_SuperLong.py	404968734	110	information 	4	0.41
10_c_SuperLong.py	404968734	110	information 	5	0.52
10_c_SuperLong.py	404968734	110	information 	6	0.81
10_c_SuperLong.py	404968734	110	information 	7	0.99
10_c_SuperLong.py	404968734	110	information 	8	0.81
10_c_SuperLong.py	404968734	110	information 	9	1.0
10_c_SuperLong.py	404968734	110	information 	10	0.99
10_c_SuperLong.py	404968734	110	information 	11	1.0
10_c_SuperLong.py	404968734	110	information 	12	0.97
10_c_SuperLong.py	404968734	110	information 	13	1.0
10_c_SuperLong.py	404968734	110	information 	14	1.0
10_c_SuperLong.py	404968734	110	information 	15	1.0
10_c_SuperLong.py	404968734	110	information 	16	1.0
10_c_SuperLong.py	404968734	110	information 	17	1.0
10_c_SuperLong.py	404968734	110	information 	18	1.0
10_c_SuperLong.py	404968734	110	information 	19	1.0
10_c_SuperLong.py	404968734	110	information 	20	0.01
10_c_SuperLong.py	404968734	110	report 	0	0.09
10_c_SuperLong.py	404968734	110	report 	1	0.04
10_c_SuperLong.py	404968734	110	report 	2	0.59
10_c_SuperLong.py	404968734	110	report 	3	0.06
10_c_SuperLong.py	404968734	110	report 	4	0.88
10_c_SuperLong.py	404968734	110	report 	5	0.47
10_c_SuperLong.py	404968734	110	report 	6	0.9
10_c_SuperLong.py	404968734	110	report 	7	0.98
10_c_SuperLong.py	404968734	110	report 	8	0.87
10_c_SuperLong.py	404968734	110	report 	9	1.0
10_c_SuperLong.py	404968734	110	report 	10	0.99
10_c_SuperLong.py	404968734	110	report 	11	1.0
10_c_SuperLong.py	404968734	110	report 	12	0.91
10_c_SuperLong.py	404968734	110	report 	13	1.0
10_c_SuperLong.py	404968734	110	report 	14	1.0
10_c_SuperLong.py	404968734	110	report 	15	1.0
10_c_SuperLong.py	404968734	110	report 	16	1.0
10_c_SuperLong.py	404968734	110	report 	17	1.0
10_c_SuperLong.py	404968734	110	report 	18	1.0
10_c_SuperLong.py	404968734	110	report 	19	1.0
10_c_SuperLong.py	404968734	110	report 	20	0.0
10_c_SuperLong.py	404968734	110	belief 	0	0.09
10_c_SuperLong.py	404968734	110	belief 	1	0.2
10_c_SuperLong.py	404968734	110	belief 	2	0.31
10_c_SuperLong.py	404968734	110	belief 	3	0.08
10_c_SuperLong.py	404968734	110	belief 	4	0.83
10_c_SuperLong.py	404968734	110	belief 	5	0.79
10_c_SuperLong.py	404968734	110	belief 	6	0.8
10_c_SuperLong.py	404968734	110	belief 	7	0.98
10_c_SuperLong.py	404968734	110	belief 	8	0.97
10_c_SuperLong.py	404968734	110	belief 	9	1.0
10_c_SuperLong.py	404968734	110	belief 	10	0.99
10_c_SuperLong.py	404968734	110	belief 	11	0.99
10_c_SuperLong.py	404968734	110	belief 	12	0.97
10_c_SuperLong.py	404968734	110	belief 	13	1.0
10_c_SuperLong.py	404968734	110	belief 	14	1.0
10_c_SuperLong.py	404968734	110	belief 	15	1.0
10_c_SuperLong.py	404968734	110	belief 	16	1.0
10_c_SuperLong.py	404968734	110	belief 	17	1.0
10_c_SuperLong.py	404968734	110	belief 	18	1.0
10_c_SuperLong.py	404968734	110	belief 	19	1.0
10_c_SuperLong.py	404968734	110	belief 	20	0.03
10_c_SuperLong.py	404968734	110	finding 	0	0.09
10_c_SuperLong.py	404968734	110	finding 	1	0.05
10_c_SuperLong.py	404968734	110	finding 	2	0.27
10_c_SuperLong.py	404968734	110	finding 	3	0.03
10_c_SuperLong.py	404968734	110	finding 	4	0.66
10_c_SuperLong.py	404968734	110	finding 	5	0.5
10_c_SuperLong.py	404968734	110	finding 	6	0.7
10_c_SuperLong.py	404968734	110	finding 	7	0.99
10_c_SuperLong.py	404968734	110	finding 	8	0.89
10_c_SuperLong.py	404968734	110	finding 	9	1.0
10_c_SuperLong.py	404968734	110	finding 	10	0.98
10_c_SuperLong.py	404968734	110	finding 	11	0.99
10_c_SuperLong.py	404968734	110	finding 	12	0.96
10_c_SuperLong.py	404968734	110	finding 	13	1.0
10_c_SuperLong.py	404968734	110	finding 	14	1.0
10_c_SuperLong.py	404968734	110	finding 	15	1.0
10_c_SuperLong.py	404968734	110	finding 	16	1.0
10_c_SuperLong.py	404968734	110	finding 	17	1.0
10_c_SuperLong.py	404968734	110	finding 	18	1.0
10_c_SuperLong.py	404968734	110	finding 	19	1.0
10_c_SuperLong.py	404968734	110	finding 	20	0.01
10_c_SuperLong.py	404968734	110	prediction 	0	0.09
10_c_SuperLong.py	404968734	110	prediction 	1	0.02
10_c_SuperLong.py	404968734	110	prediction 	2	0.24
10_c_SuperLong.py	404968734	110	prediction 	3	0.01
10_c_SuperLong.py	404968734	110	prediction 	4	0.73
10_c_SuperLong.py	404968734	110	prediction 	5	0.81
10_c_SuperLong.py	404968734	110	prediction 	6	0.58
10_c_SuperLong.py	404968734	110	prediction 	7	0.97
10_c_SuperLong.py	404968734	110	prediction 	8	0.82
10_c_SuperLong.py	404968734	110	prediction 	9	0.99
10_c_SuperLong.py	404968734	110	prediction 	10	0.99
10_c_SuperLong.py	404968734	110	prediction 	11	0.99
10_c_SuperLong.py	404968734	110	prediction 	12	0.96
10_c_SuperLong.py	404968734	110	prediction 	13	1.0
10_c_SuperLong.py	404968734	110	prediction 	14	1.0
10_c_SuperLong.py	404968734	110	prediction 	15	1.0
10_c_SuperLong.py	404968734	110	prediction 	16	1.0
10_c_SuperLong.py	404968734	110	prediction 	17	1.0
10_c_SuperLong.py	404968734	110	prediction 	18	1.0
10_c_SuperLong.py	404968734	110	prediction 	19	1.0
10_c_SuperLong.py	404968734	110	prediction 	20	0.0
10_c_SuperLong.py	404968734	120	the 	0	0.09
10_c_SuperLong.py	404968734	120	the 	1	0.11
10_c_SuperLong.py	404968734	120	the 	2	0.18
10_c_SuperLong.py	404968734	120	the 	3	0.06
10_c_SuperLong.py	404968734	120	the 	4	0.09
10_c_SuperLong.py	404968734	120	the 	5	0.22
10_c_SuperLong.py	404968734	120	the 	6	0.14
10_c_SuperLong.py	404968734	120	the 	7	0.63
10_c_SuperLong.py	404968734	120	the 	8	0.57
10_c_SuperLong.py	404968734	120	the 	9	0.74
10_c_SuperLong.py	404968734	120	the 	10	0.51
10_c_SuperLong.py	404968734	120	the 	11	0.71
10_c_SuperLong.py	404968734	120	the 	12	0.87
10_c_SuperLong.py	404968734	120	the 	13	0.89
10_c_SuperLong.py	404968734	120	the 	14	0.94
10_c_SuperLong.py	404968734	120	the 	15	0.97
10_c_SuperLong.py	404968734	120	the 	16	0.99
10_c_SuperLong.py	404968734	120	the 	17	1.0
10_c_SuperLong.py	404968734	120	the 	18	1.0
10_c_SuperLong.py	404968734	120	the 	19	1.0
10_c_SuperLong.py	404968734	120	the 	20	0.11
10_c_SuperLong.py	404968734	120	that 	0	0.09
10_c_SuperLong.py	404968734	120	that 	1	0.08
10_c_SuperLong.py	404968734	120	that 	2	0.45
10_c_SuperLong.py	404968734	120	that 	3	0.19
10_c_SuperLong.py	404968734	120	that 	4	0.21
10_c_SuperLong.py	404968734	120	that 	5	0.65
10_c_SuperLong.py	404968734	120	that 	6	0.17
10_c_SuperLong.py	404968734	120	that 	7	0.85
10_c_SuperLong.py	404968734	120	that 	8	0.78
10_c_SuperLong.py	404968734	120	that 	9	0.97
10_c_SuperLong.py	404968734	120	that 	10	0.84
